EVTOPTAmbs_lords_declarant.603;Спасите меня от этих воинствующих дураков!;x
EVTtitlembs_lords_declarant.604;Лорды-истцы;x
EVTDESCmbs_lords_declarant.604;"[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] общался с [d_runestone.Holder.GetTitledFirstNameNoRegnal], но категорически не согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины пришлии на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] Дому [Root.GetOnlyDynastyName] во всем, что мы решим сделать в отношении войны, поскольку это должно быть мое решение и только мое!\n\nТакой же верный как [From.GetSheHe] и должен быть [From.GetTitledFirstNameWithNick] обещает что [From.Capital.GetName] и [Root.Capital.GetName] выступят вместе против [d_runestone.Holder.Capital.GetName] и этих так называемых ""Лордов-истцов"".";x
EVTOPTAmbs_lords_declarant.604;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.7;Лорды-истцы;x
EVTDESCmbs_lords_declarant.7;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что вам должно быть известно с какой радостью лорды Долины готовы поддержать моё требование военной помощи,  [From.GetHerHis] требует, чтобы люди Долины выступили на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] еще раз умоляет нас выслушать [From.GetHerHim] и поддержать Дом [e_north.Holder.GetOnlyDynastyName] и Дом [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] предупреждает нас, что, если мы продолжим ничего не делать, [From.GetHerHim] и [From.GetHerHis] товарищам «лордам-истцам», возможно, придется взять дело в свои руки и форсировать решение проблемы. [From.GetSheHeCap] умоляет вас прислушаться к своим верным вассалам и присоединиться к войне, как это сделал бы лорд Джон, ибо разве слова Дома [Root.GetOnlyDynastyName] не Высокий как Честь?;x
EVTOPTAmbs_lords_declarant.7;За Лорда Эддарда и Молодого Волка!;x
EVTOPTBmbs_lords_declarant.7;Нет, мы не будем проливать кровь мужей Долины во имя этого глупого мятежа!;x
EVTtitlembs_lords_declarant.8;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.8;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] не пошлет мужчин Долины умирать за какой-то ненужный бунт. [From.GetTitledFirstNameNoRegnal] устает напоминать нам о том, кто сюзерен, а кто вассал: как [From.GetSheHe] сказал ранее [From.GetSheHe] оставляет защиту [k_riverlands.Holder.Capital.GetName] для [From.GetHerHis] дядей и кузена, и уверен, что им не нужен [From.GetHerHim], так как [From.GetHerHis] место в [k_vale.Holder.Capital.GetName]. [From.GetSheHeCap] получил воронов лордов-истцов, которые поддерживают нас, но также получил воронов тех, кто призывает к осторожности. [From.GetSheHeCap] не берет на себя никаких обязательств по присоединению к войне и требует, чтобы мы перестали настаивать на этом вопросе.\nДолжны ли мы написать другим лордам-истцам и призвать их поддержать нас, когда мы выдвинем наш ультиматум?;x
EVTOPTAmbs_lords_declarant.8;За Лорда Эддарда и Молодого Волка!;x
EVTOPTBmbs_lords_declarant.8;Нет, мы пытались, сейчас самое время остановиться.;x
EVTtitlembs_lords_declarant.9;Мы Помним!;x
EVTDESCmbs_lords_declarant.9;Я надеялся что [Root.Liege.GetTitledFirstNameWithDynasty] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] прислушаются к моим просьбам и присоединяться к [e_north.Holder.GetTitledFirstNameWithNick] в его борьбе против [e_iron_throne.Holder.GetTitledFirstNameWithNick], но похоже что они не будут этого делать. Итак, теперь я пишу всем великим лордам Долины, прося их присоединиться ко мне и заявить о своем желании поддержать [e_north.Holder.Capital.GetName] и [k_riverlands.Holder.Capital.GetName]! [Root.Liege.GetTitledFirstName] должен прислушаться к голосу разума, и если [Root.Liege.GetSheHe] этого не сделает, мы должны взять дело в свои руки. Если [Root.Liege.Capital.GetName] не будеть слушать [Root.Capital.GetName] то мы, лорды-истцы, заставим их слушать!;x
EVTOPTAmbs_lords_declarant.9;Пусть вороны летят!;x
EVTtitlembs_lords_declarant.10;Мы Помним!;x
EVTDESCmbs_lords_declarant.10;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] от [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [k_vale.Holder.GetTitledFirstNameNoRegnal] отклонил нашу просьбу призвать [k_vale.Holder.GetHerHis] знамена и выступить на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. Вместо этого [k_vale.Holder.GetSheHe] предпочитает оставаться за укреплениями [k_vale.Holder.Capital.GetName] — действия [k_vale.Holder.GetHerHis] позорят всю Долину. [From.GetTitledFirstNameWithNick] просит нас поддержать [From.GetHerHim], поскольку [From.GetSheHe] ставит [From.GetHerHis] окончательный ультиматум [k_vale.Holder.Capital.GetName], требуя, чтобы Дом [k_vale.Holder.GetOnlyDynastyName] поддержал свою честь!\n\nДолжны ли мы присоединиться к [From.Capital.GetName] и другим лордам-истцам и попытаться отомстить за смерть лорда Эддарда? Должны ли мы стремиться поднять Долину на войну?;x
EVTOPTAmbs_lords_declarant.10;За Лорда Эддарда и Молодого Волка!;x
EVTOPTBmbs_lords_declarant.10;Нет, мы не будем проливать кровь мужей Долины во имя этого глупого мятежа!;x
EVTtitlembs_lords_declarant.1001;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.1001;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] получил вашего ворона и полностью согласен с тем, что честь требует, чтобы рыцари Долины ехали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] в вашей борьбе за то, чтобы заставить [k_vale.Holder.GetTitledFirstNameNoRegnal] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] прислушаться к словам разума и уважать свои связи с Домом [e_north.Holder.GetOnlyDynastyName] и Домом [k_riverlands.Holder.GetOnlyDynastyName].\n\nКонечно, [k_vale.Holder.Capital.GetName] не может игнорировать объединенный голос [From.Capital.GetName] и [Root.Capital.GetName]?;x
EVTOPTAmbs_lords_declarant.1001;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.1002;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.1002;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] получил вашего ворона но отказывается присоединиться к нам в нашем деле, чтобы заставить [k_vale.Holder.GetTitledFirstNameNoRegnal] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] увидеть смысл и чтить свои связи с Домом [e_north.Holder.GetOnlyDynastyName] и Домом [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] пишет, что если Долина придет на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName], то это решение [k_vale.Holder.GetTitledFirstNameNoRegnal] и только [k_vale.Holder.GetHerHim]: Дом [From.GetOnlyDynastyName] не будет играть в этом никакой роли. [From.Capital.GetName] не стоит с [Root.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.1002;Я благодарю [From.GetHerHim] за [From.GetHerHis] ворона.;x
EVTtitlembs_lords_declarant.1003;Лорды-истцы;x
EVTDESCmbs_lords_declarant.1003;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] общался с [d_runestone.Holder.GetTitledFirstNameNoRegnal] и полностью согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины прискакали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] в борьбе [d_runestone.Holder.GetTitledFirstNameWithNick], чтобы заставить нас присоединиться к Дому [e_north.Holder.GetOnlyDynastyName] и Дому [k_riverlands.Holder.GetOnlyDynastyName] в их войне .\n\nНазывая себя лордами-истцами, [From.GetTitledFirstNameWithNick] заверяет, что [From.Capital.GetName] и [d_runestone.Holder.Capital.GetName] объединились и требуют, чтобы мы выступили на помощь [e_north.Holder.Capital.GetName] и защиту [k_riverlands.Holder.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.1003;Спасите меня от этих воинствующих дураков!;x
EVTtitlembs_lords_declarant.1004;Лорды-истцы;x
EVTDESCmbs_lords_declarant.1004;"[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] общался с [d_runestone.Holder.GetTitledFirstNameNoRegnal], но категорически не согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины пришлии на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] Дому [Root.GetOnlyDynastyName] во всем, что мы решим сделать в отношении войны, поскольку это должно быть мое решение и только мое!\n\nТакой же верный как [From.GetSheHe] и должен быть [From.GetTitledFirstNameWithNick] обещает что [From.Capital.GetName] и [Root.Capital.GetName] выступят вместе против [d_runestone.Holder.Capital.GetName] и этих так называемых ""лордов-истцов"".";x
EVTOPTAmbs_lords_declarant.1004;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.11;Мы Помним!;x
EVTDESCmbs_lords_declarant.11;Я желал чтобы [Root.Liege.GetTitledFirstNameWithDynasty] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] выслушали мои мольбы и присоединились к [e_north.Holder.GetTitledFirstNameWithNick] в [e_north.Holder.GetHerHis] борьбе против [e_iron_throne.Holder.GetTitledFirstNameWithNick], но, похоже, они не будут реагировать на слова разума. Я знаю, какие Лорды Долины со мной, а какие против меня. Пришло время ультиматума. Теперь я должен выбрать, что будут делать лорды-истцы: я могу сказать [Root.Liege.GetTitledFirstNameWithNick], что мы, лорды-истцы, проигнорируем инструкции [Root.Liege.GetHerHis] и поклянемся, что наши воины придут на помощь  [e_north.Holder.GetTitledFirstNameWithNick] и выступим на защиту [k_riverlands.Holder.Capital.GetName] самостоятельно, я мог бы сказать [Root.Liege.GetTitledFirstNameNoRegnal], что мы заставим [Root.Liege.GetHerHim] присоединиться к войне силой, или я мог бы просто попросить его пересмотреть свое решение в последний раз?;x
EVTOPTAmbs_lords_declarant.11;Если [Root.Liege.GetSheHe] не будем слушать, мы поклянемся в верности  [e_north.Holder.GetTitledFirstNameWithNick]!;x
EVTOPTBmbs_lords_declarant.11;Если [Root.Liege.GetSheHe] не послушаем, мы заставим [Root.Liege.GetHerHim] холодной сталью!;x
EVTOPTCmbs_lords_declarant.11;Мы спросим только раз.;x
EVTtitlembs_lords_declarant.12;Лорды-истцы;x
EVTDESCmbs_lords_declarant.12;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что вам должно быть известно с какой радостью лорды Долины готовы поддержать требование военной помощи. [From.GetHerHis] требует, чтобы люди Долины выступили на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту из [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] еще раз умоляет нас выслушать [From.GetHerHim] и поддержать Дом [e_north.Holder.GetOnlyDynastyName] и Дом [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] предупреждает нас, что теперь это ультиматум — либо мы слушаем этих лордов-истцов и присоединяемся к [e_north.Holder.Capital.GetName], либо лорды-истцы не подчинятся нашим приказам и поклянутся в верности [e_north.Holder.GetTitledFirstNameWithNick] сами!;x
EVTOPTAmbs_lords_declarant.12;Будь ты проклят! Хорошо - мы присоединимся к [e_north.Holder.GetTitledFirstNameWithNick]!;x
EVTOPTBmbs_lords_declarant.12;Я не верю вашим утверждениям!;x
EVTtitlembs_lords_declarant.15;Мы Помним!;x
EVTDESCmbs_lords_declarant.15;Я хотел чтобы [Root.Liege.GetTitledFirstNameWithDynasty] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] выслушали мои мольбы и присоединились к [e_north.Holder.GetTitledFirstNameWithNick] в [e_north.Holder.GetHerHis] борьбе против [e_iron_throne.Holder.GetTitledFirstNameWithNick], но, похоже, они не будут реагировать на доводы разума. Они отклонили мой ультиматум, и теперь я должен решить, следовать ли ему: [Root.Capital.GetName] и другие лорды-истцы присягнут на верность [e_north.Holder.Capital.GetName], и выступят на защиту [k_riverlands.Holder.Capital.GetName] самостоятельно?;x
EVTOPTAmbs_lords_declarant.15;Так как [Root.Liege.GetSheHe] не прислушается, мы поклянемся в верности [e_north.Holder.GetTitledFirstNameWithNick]!;x
EVTOPTBmbs_lords_declarant.15;Это глупость, я остановлюсь.;x
EVTtitlembs_lords_declarant.16;Мы Помним!;x
EVTDESCmbs_lords_declarant.16;Решение принято. Боюсь, это будет преследовать меня до конца моих дней, но [Root.Capital.GetName] и другие лорды-истцы поклянутся в верности [e_north.Holder.Capital.GetName] и выступят на защиту [k_riverlands.Holder.Capital.GetName] самостоятельно. Люди Долины связаны с людьми Севера и Речных земель кровью, которую мы вместе пролили в Восстании Роберта, Дом [Root.GetOnlyDynastyName] тоже связан кровью с Домом [e_north.Holder.GetOnlyDynastyName], и я знал Лорда Эддарда, мой долг — сражаться в Речных Землях, чтобы отомстить за его смерть! Как говорится в нашем девизе: Мы помним!;x
EVTOPTAmbs_lords_declarant.16;Мы поклянемся в верности [e_north.Holder.GetTitledFirstNameWithNick]!;x
EVTtitlembs_lords_declarant.17;Мы Помним!;x
EVTDESCmbs_lords_declarant.17;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [k_vale.Holder.GetTitledFirstNameNoRegnal] отклонил наш ультиматум о призыве [k_vale.Holder.GetHerHis] знамен и походе на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. Вместо этого [k_vale.Holder.GetSheHe] предпочитает оставаться за укреплениями [k_vale.Holder.Capital.GetName] — действия [k_vale.Holder.GetHerHis] позорят всю Долину. [From.GetTitledFirstNameWithNick] просит нас поддержать [From.GetHerHim], поскольку [From.GetSheHe] реализовывает [From.GetHerHis] ультиматум: [From.GetSheHe] призывает нас присягнуть [e_north.Holder.Capital.GetName] и идти на защиту [k_riverlands.Holder.Capital.GetName] самим. Сделаем это?;x
EVTOPTAmbs_lords_declarant.17;За Лорда Эддарда и Молодого Волка!;x
EVTOPTBmbs_lords_declarant.17;Нет, это зашло слишком далеко!;x
EVTtitlembs_lords_declarant.1701;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.1701;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] получил вашего ворона и полностью согласен с тем, что честь требует, чтобы рыцари Долины ехали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName], когда мы присягаем [e_north.Holder.Capital.GetName], обещая делать то же самое. [From.Capital.GetName] и [Root.Capital.GetName] вместе присягают Дому [e_north.Holder.GetOnlyDynastyName]!;x
EVTOPTAmbs_lords_declarant.1701;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.1702;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.1702;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] получил вашего ворона но отказывается присоединиться к нам в нашем деле, чтобы заставить [k_vale.Holder.GetTitledFirstNameNoRegnal] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] прислушаться к голосу разума и чтить свои связи с Домом [e_north.Holder.GetOnlyDynastyName] и Домом [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] пишет, что если Долина придет на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName], то это решение [k_vale.Holder.GetTitledFirstNameNoRegnal] и только [k_vale.Holder.GetHerHim]: Дом [From.GetOnlyDynastyName] не будет играть в этом никакой роли. [From.Capital.GetName] не стоит с [Root.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.1702;Я благодарю [From.GetHerHim] за [From.GetHerHis] ворона.;x
EVTtitlembs_lords_declarant.1703;Лорды-истцы;x
EVTDESCmbs_lords_declarant.1703;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] общался с [d_runestone.Holder.GetTitledFirstNameNoRegnal] и полностью согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины прискакали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName]  [d_runestone.Holder.GetTitledFirstNameWithNick] и если мы не будем сражаться, тогда они поклянуться в верности [e_north.Holder.GetOnlyDynastyName] в любом случае.\n\nНазывая себя лордом-истцом, [From.GetTitledFirstNameWithNick] клянется, что [From.Capital.GetName] и [d_runestone.Holder.Capital.GetName] вместе придут на помощь [e_north.Holder.Capital.GetName] и защиту [k_riverlands.Holder.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.1703;Спасите меня от этих воинствующих дураков!;x
EVTtitlembs_lords_declarant.1704;Лорды-истцы;x
EVTDESCmbs_lords_declarant.1704;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] общался с  [d_runestone.Holder.GetTitledFirstNameNoRegnal] но категорически не согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины прискакали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] для Дома [Root.GetOnlyDynastyName] во всем, что мы решим сделать в отношении войны, поскольку это должно быть мое решение и только мое!\n\nТакой же верный как [From.GetSheHe] должен быть, [From.GetTitledFirstNameWithNick] обещает что [From.Capital.GetName] и [Root.Capital.GetName] будут стоять вместе против [d_runestone.Holder.Capital.GetName] и этих так называемых «лордов-истцов».;x
EVTOPTAmbs_lords_declarant.1704;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.18;Лорды-истцы;x
EVTDESCmbs_lords_declarant.18;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [From.GetSheHe] получил ваше последнее письмо и выставит [From.GetHerHis] ультиматум: если мы не будем сражаться, то они поклянуться в верности Дому [e_north.Holder.GetOnlyDynastyName] несмотря ни на что. Пока мы говорим, люди [From.GetHerHis] уже маршируют на помощь [e_north.Holder.Capital.GetName] и защищают [k_riverlands.Holder.Capital.GetName]!;x
EVTOPTAmbs_lords_declarant.18;Спасите меня от этих воинствующих дураков!;x
EVTtitlembs_lords_declarant.22;Мы Помним!;x
EVTDESCmbs_lords_declarant.22;Решение принято. Боюсь, это будет преследовать меня до конца моих дней, но [Root.Capital.GetName] и другие лорды-истцы возьмут в руки наши мечи, чтобы заставить [k_vale.Holder.GetTitledFirstNameWithDynasty] выступить на защиту [k_riverlands.Holder.Capital.GetName]. Люди Долины связаны с людьми Севера и Речных земель кровью, которую мы вместе пролили в Восстании Роберта, Дом [Root.GetOnlyDynastyName] тоже связан кровью с Домом [e_north.Holder.GetOnlyDynastyName], и я знал Лорда Эддарда, хорошо, я обязан сражаться, чтобы мой сюзерен наконец прислушался к разуму. Как говорится в нашем девизе: Мы помним!;x
EVTOPTAmbs_lords_declarant.22;Мы поклянемся в верности [e_north.Holder.GetTitledFirstNameWithNick]!;x
EVTtitlembs_lords_declarant.2210;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.2210;[Root.PrimaryTitle.GetFOA], мы получили новости [k_vale.Holder.Capital.GetName]. Кажется, в Долине началась война. [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName] аявил, что люди Долины связаны с людьми Севера и Речных земель кровью, которую они вместе пролили во время восстания Роберта, и честь требует, чтобы они присоединились к [e_north.Holder.GetTitledFirstNameWithDynasty] в [e_north.Holder.GetHerHis] борьбе против [e_iron_throne.Holder.GetTitledFirstNameWithDynasty]. [k_vale.Holder.GetTitledFirstNameWithDynasty] отказался от уговоров [From.GetTitledFirstNameWithNick] и в результате [From.GetTitledFirstNameNoRegnal] поднял мятеж вместе с теми кто поддерживает [From.GetHerHim], и стремиться заставить [k_vale.Holder.GetTitledFirstNameWithNick] выполнять [k_vale.Holder.GetHerHis] долг.;x
EVTOPTAmbs_lords_declarant.2210;Интересное развитие...;x
EVTtitlembs_lords_declarant.23;Мы Помним!;x
EVTDESCmbs_lords_declarant.23;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет, что [k_vale.Holder.GetTitledFirstNameNoRegnal] отклонил наш ультиматум о призыве [k_vale.Holder.GetHerHis] знамен и походе на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. Вместо этого [k_vale.Holder.GetSheHe] предпочитает оставаться за укреплениями [k_vale.Holder.Capital.GetName] — действия [k_vale.Holder.GetHerHis] позорят всю Долину. [From.GetTitledFirstNameWithNick] просит нас поддержать [From.GetHerHim], поскольку [From.GetSheHe] реализовывает [From.GetHerHis] ультиматум: [From.GetSheHe] призывает нас взяться за мечи и заставить [k_vale.Holder.GetTitledFirstNameNoRegnal] действовать в соответствии с честью. Сделаем ли мы это?;x
EVTOPTAmbs_lords_declarant.23;За Лорда Эддарда и Молодого Волка!;x
EVTOPTBmbs_lords_declarant.23;Нет, это зашло слишком далеко!;x
EVTtitlembs_lords_declarant.2301;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.2301;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] получил вашего ворона и полностью согласен с тем, что честь требует, чтобы рыцари Долины ехали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и на защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] в марше на [k_vale.Holder.Capital.GetName], обещая сделать то же самое. [From.Capital.GetName] и [Root.Capital.GetName] застваят [k_vale.Holder.GetTitledFirstNameNoRegnal] прислушаться к голосу разума вместе!;x
EVTOPTAmbs_lords_declarant.2301;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.2302;Высокий как Честь?;x
EVTDESCmbs_lords_declarant.2302;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] получил вашего ворона, но отказывается присоединиться к нам в нашем деле, чтобы заставить [k_vale.Holder.GetTitledFirstNameNoRegnal] и [Root.Liege.Regent.GetTitledFirstNameWithDynasty] прислушаться к голосу разума и соблюдать свои связи с Домом [e_north.Holder.GetOnlyDynastyName] и Домом [k_riverlands.Holder.GetOnlyDynastyName]. [From.GetSheHeCap] пишет, что если Долина придет на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName], то это решение [k_vale.Holder.GetTitledFirstNameNoRegnal] и только [k_vale.Holder.GetHerHim]: Дом [From.GetOnlyDynastyName] не будет играть в этом никакой роли. [From.Capital.GetName] не стоит с [Root.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.2302;Я благодарю [From.GetHerHim] за [From.GetHerHis] ворона.;x
EVTtitlembs_lords_declarant.2303;Лорды-истцы;x
EVTDESCmbs_lords_declarant.2303;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] общался с [d_runestone.Holder.GetTitledFirstNameNoRegnal] и полностью согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины прискакали на помощь [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] для [d_runestone.Holder.GetTitledFirstNameWithNick] и если мы не будем сражаться, то они силой оружия заставят нас подчиняться их желаниям.\n\nНазывая себя лордом-истцом, [From.GetTitledFirstNameWithNick] клянется что [From.Capital.GetName] и [d_runestone.Holder.Capital.GetName] будут стоять вместе во время марша на [k_vale.Holder.Capital.GetName].;x
EVTOPTAmbs_lords_declarant.2303;Спасите меня от этих воинствующих дураков!;x
EVTtitlembs_lords_declarant.2304;Лорды-истцы;x
EVTDESCmbs_lords_declarant.2304;[Root.PrimaryTitle.GetFOA], мы получили ворона от [From.GetTitledFirstNameWithDynasty] из [From.Capital.GetName]. [From.PrimaryTitle.GetFOA] пишет что [From.GetSheHe] общался с  [d_runestone.Holder.GetTitledFirstNameNoRegnal] но категорически не согласен с [d_runestone.Holder.GetHerHim] в том, что честь требует, чтобы рыцари Долины прискакали на помощь [e_north.Holder.GetTitledFirstNameWithNick] и защиту [k_riverlands.Holder.Capital.GetName]. [From.GetSheHeCap] обещает полную поддержку Дома [From.GetOnlyDynastyName] для Дома [Root.GetOnlyDynastyName] во всем, что мы решим сделать в отношении войны, поскольку это должно быть мое решение и только мое!\n\nТакой же верный как [From.GetSheHe] должен быть, [From.GetTitledFirstNameWithNick] обещает что [From.Capital.GetName] и [Root.Capital.GetName] будут стоять вместе против [d_runestone.Holder.Capital.GetName] и этих так называемых «лордов-истцов».;x
EVTOPTAmbs_lords_declarant.22304;Я благодарю [From.GetHerHim] за [From.GetHerHis] поддержку.;x
EVTtitlembs_lords_declarant.24;Лорды-истцы;x
